Mach,Alpha,CD_Off,CD_On
9.26,6.0,0.138,0.132
9.27,6.0,0.138,0.132
9.28,6.0,0.137,0.132
9.29,6.0,0.137,0.132
9.3,6.0,0.137,0.132
9.31,6.0,0.137,0.132
9.32,6.0,0.137,0.132
9.33,6.0,0.137,0.132
9.34,6.0,0.137,0.132
9.35,6.0,0.137,0.131
9.36,6.0,0.137,0.131
9.37,6.0,0.137,0.131
9.38,6.0,0.137,0.131
9.39,6.0,0.137,0.131
9.4,6.0,0.136,0.131
9.41,6.0,0.136,0.131
9.42,6.0,0.136,0.131
9.43,6.0,0.136,0.131
9.44,6.0,0.136,0.131
9.45,6.0,0.136,0.131
9.46,6.0,0.136,0.131
9.47,6.0,0.136,0.131
9.48,6.0,0.136,0.131
9.49,6.0,0.136,0.131
9.5,6.0,0.136,0.13
9.51,6.0,0.136,0.13
9.52,6.0,0.136,0.13
9.53,6.0,0.135,0.13
9.54,6.0,0.135,0.13
9.55,6.0,0.135,0.13
9.56,6.0,0.135,0.13
9.57,6.0,0.135,0.13
9.58,6.0,0.135,0.13
9.59,6.0,0.135,0.13
9.6,6.0,0.135,0.13
9.61,6.0,0.135,0.13
9.62,6.0,0.135,0.13
9.63,6.0,0.135,0.13
9.64,6.0,0.135,0.129
9.65,6.0,0.135,0.129
9.66,6.0,0.134,0.129
9.67,6.0,0.134,0.129
9.68,6.0,0.134,0.129
9.69,6.0,0.134,0.129
9.7,6.0,0.134,0.129
9.71,6.0,0.134,0.129
9.72,6.0,0.134,0.129
9.73,6.0,0.134,0.129
9.74,6.0,0.134,0.129
9.75,6.0,0.134,0.129
9.76,6.0,0.134,0.129
9.77,6.0,0.134,0.129
9.78,6.0,0.134,0.129
9.79,6.0,0.134,0.129
9.8,6.0,0.133,0.128
9.81,6.0,0.133,0.128
9.82,6.0,0.133,0.128
9.83,6.0,0.133,0.128
9.84,6.0,0.133,0.128
9.85,6.0,0.133,0.128
9.86,6.0,0.133,0.128
9.87,6.0,0.133,0.128
9.88,6.0,0.133,0.128
9.89,6.0,0.133,0.128
9.9,6.0,0.133,0.128
9.91,6.0,0.133,0.128
9.92,6.0,0.133,0.128
9.93,6.0,0.132,0.128
9.94,6.0,0.132,0.128
9.95,6.0,0.132,0.128
9.96,6.0,0.132,0.127
9.97,6.0,0.132,0.127
9.98,6.0,0.132,0.127
9.99,6.0,0.132,0.127
10.0,6.0,0.132,0.127
10.01,6.0,0.132,0.127
10.02,6.0,0.132,0.127
10.03,6.0,0.132,0.127
10.04,6.0,0.132,0.127
10.05,6.0,0.132,0.127
10.06,6.0,0.132,0.127
10.07,6.0,0.132,0.127
10.08,6.0,0.132,0.127
10.09,6.0,0.132,0.127
10.1,6.0,0.132,0.127
10.11,6.0,0.132,0.127
10.12,6.0,0.132,0.127
10.13,6.0,0.132,0.127
10.14,6.0,0.132,0.127
10.15,6.0,0.132,0.127
10.16,6.0,0.132,0.127
10.17,6.0,0.132,0.127
10.18,6.0,0.132,0.127
10.19,6.0,0.131,0.127
10.2,6.0,0.131,0.127
10.21,6.0,0.131,0.127
10.22,6.0,0.131,0.127
10.23,6.0,0.131,0.127
10.24,6.0,0.131,0.127
10.25,6.0,0.131,0.127
10.26,6.0,0.131,0.127
10.27,6.0,0.131,0.127
10.28,6.0,0.131,0.127
10.29,6.0,0.131,0.127
10.3,6.0,0.131,0.127
10.31,6.0,0.131,0.127
10.32,6.0,0.131,0.127
10.33,6.0,0.131,0.127
10.34,6.0,0.131,0.127
10.35,6.0,0.131,0.127
10.36,6.0,0.131,0.127
10.37,6.0,0.131,0.127
10.38,6.0,0.131,0.127
10.39,6.0,0.131,0.127
10.4,6.0,0.131,0.127
10.41,6.0,0.131,0.126
10.42,6.0,0.131,0.126
10.43,6.0,0.131,0.126
10.44,6.0,0.131,0.126
10.45,6.0,0.131,0.126
10.46,6.0,0.131,0.126
10.47,6.0,0.131,0.126
10.48,6.0,0.131,0.126
10.49,6.0,0.131,0.126
10.5,6.0,0.131,0.126
10.51,6.0,0.131,0.126
10.52,6.0,0.131,0.126
10.53,6.0,0.131,0.126
10.54,6.0,0.131,0.126
10.55,6.0,0.131,0.126
10.56,6.0,0.131,0.126
10.57,6.0,0.131,0.126
10.58,6.0,0.131,0.126
10.59,6.0,0.13,0.126
10.6,6.0,0.13,0.126
10.61,6.0,0.13,0.126
10.62,6.0,0.13,0.126
10.63,6.0,0.13,0.126
10.64,6.0,0.13,0.126
10.65,6.0,0.13,0.126
10.66,6.0,0.13,0.126
10.67,6.0,0.13,0.126
10.68,6.0,0.13,0.126
10.69,6.0,0.13,0.126
10.7,6.0,0.13,0.126
10.71,6.0,0.13,0.126
10.72,6.0,0.13,0.126
10.73,6.0,0.13,0.126
10.74,6.0,0.13,0.126
10.75,6.0,0.13,0.126
10.76,6.0,0.13,0.126
10.77,6.0,0.13,0.126
10.78,6.0,0.13,0.126
10.79,6.0,0.13,0.126
10.8,6.0,0.13,0.126
10.81,6.0,0.13,0.126
10.82,6.0,0.13,0.126
10.83,6.0,0.13,0.126
10.84,6.0,0.13,0.126
10.85,6.0,0.13,0.126
10.86,6.0,0.13,0.126
10.87,6.0,0.13,0.126
10.88,6.0,0.13,0.126
10.89,6.0,0.13,0.126
10.9,6.0,0.13,0.126
10.91,6.0,0.13,0.126
10.92,6.0,0.13,0.126
10.93,6.0,0.13,0.126
10.94,6.0,0.13,0.126
10.95,6.0,0.13,0.126
10.96,6.0,0.13,0.126
10.97,6.0,0.13,0.126
10.98,6.0,0.13,0.126
10.99,6.0,0.13,0.126
11.0,6.0,0.13,0.126
11.01,6.0,0.13,0.126
11.02,6.0,0.13,0.126
11.03,6.0,0.13,0.126
11.04,6.0,0.129,0.126
11.05,6.0,0.129,0.125
11.06,6.0,0.129,0.125
11.07,6.0,0.129,0.125
11.08,6.0,0.129,0.125
11.09,6.0,0.129,0.125
11.1,6.0,0.129,0.125
11.11,6.0,0.129,0.125
11.12,6.0,0.129,0.125
11.13,6.0,0.129,0.125
11.14,6.0,0.129,0.125
11.15,6.0,0.129,0.125
11.16,6.0,0.129,0.125
11.17,6.0,0.129,0.125
11.18,6.0,0.129,0.125
11.19,6.0,0.129,0.125
11.2,6.0,0.129,0.125
11.21,6.0,0.129,0.125
11.22,6.0,0.129,0.125
11.23,6.0,0.129,0.125
11.24,6.0,0.129,0.125
11.25,6.0,0.129,0.125
11.26,6.0,0.129,0.125
11.27,6.0,0.129,0.125
11.28,6.0,0.129,0.125
11.29,6.0,0.129,0.125
11.3,6.0,0.129,0.125
11.31,6.0,0.129,0.125
11.32,6.0,0.129,0.125
11.33,6.0,0.129,0.125
11.34,6.0,0.129,0.125
11.35,6.0,0.129,0.125
11.36,6.0,0.129,0.125
11.37,6.0,0.129,0.125
11.38,6.0,0.129,0.125
11.39,6.0,0.129,0.125
11.4,6.0,0.129,0.125
11.41,6.0,0.129,0.125
11.42,6.0,0.129,0.125
11.43,6.0,0.129,0.125
11.44,6.0,0.129,0.125
11.45,6.0,0.129,0.125
11.46,6.0,0.129,0.125
11.47,6.0,0.129,0.125
11.48,6.0,0.129,0.125
11.49,6.0,0.129,0.125
11.5,6.0,0.129,0.125
11.51,6.0,0.129,0.125
11.52,6.0,0.129,0.125
11.53,6.0,0.128,0.125
11.54,6.0,0.128,0.125
11.55,6.0,0.128,0.125
11.56,6.0,0.128,0.125
11.57,6.0,0.128,0.125
11.58,6.0,0.128,0.125
11.59,6.0,0.128,0.125
11.6,6.0,0.128,0.125
11.61,6.0,0.128,0.125
11.62,6.0,0.128,0.125
11.63,6.0,0.128,0.125
11.64,6.0,0.128,0.125
11.65,6.0,0.128,0.125
11.66,6.0,0.128,0.125
11.67,6.0,0.128,0.125
11.68,6.0,0.128,0.125
11.69,6.0,0.128,0.125
11.7,6.0,0.128,0.125
11.71,6.0,0.128,0.125
11.72,6.0,0.128,0.125
11.73,6.0,0.128,0.125
11.74,6.0,0.128,0.125
11.75,6.0,0.128,0.125
11.76,6.0,0.128,0.125
11.77,6.0,0.128,0.125
11.78,6.0,0.128,0.125
11.79,6.0,0.128,0.125
11.8,6.0,0.128,0.124
11.81,6.0,0.128,0.124
11.82,6.0,0.128,0.124
11.83,6.0,0.128,0.124
11.84,6.0,0.128,0.124
11.85,6.0,0.128,0.124
11.86,6.0,0.128,0.124
11.87,6.0,0.128,0.124
11.88,6.0,0.128,0.124
11.89,6.0,0.128,0.124
11.9,6.0,0.128,0.124
11.91,6.0,0.128,0.124
11.92,6.0,0.128,0.124
11.93,6.0,0.128,0.124
11.94,6.0,0.128,0.124
11.95,6.0,0.128,0.124
11.96,6.0,0.128,0.124
11.97,6.0,0.128,0.124
11.98,6.0,0.128,0.124
11.99,6.0,0.128,0.124
12.0,6.0,0.128,0.124
12.01,6.0,0.128,0.124
12.02,6.0,0.128,0.124
12.03,6.0,0.128,0.124
12.04,6.0,0.128,0.124
12.05,6.0,0.128,0.124
12.06,6.0,0.128,0.124
12.07,6.0,0.128,0.124
12.08,6.0,0.128,0.124
12.09,6.0,0.128,0.124
12.1,6.0,0.127,0.124
12.11,6.0,0.127,0.124
12.12,6.0,0.127,0.124
12.13,6.0,0.127,0.124
12.14,6.0,0.127,0.124
12.15,6.0,0.127,0.124
12.16,6.0,0.127,0.124
12.17,6.0,0.127,0.124
12.18,6.0,0.127,0.124
12.19,6.0,0.127,0.124
12.2,6.0,0.127,0.124
12.21,6.0,0.127,0.124
12.22,6.0,0.127,0.124
12.23,6.0,0.127,0.124
12.24,6.0,0.127,0.124
12.25,6.0,0.127,0.124
12.26,6.0,0.127,0.124
12.27,6.0,0.127,0.124
12.28,6.0,0.127,0.124
12.29,6.0,0.127,0.124
12.3,6.0,0.127,0.124
12.31,6.0,0.127,0.124
12.32,6.0,0.127,0.124
12.33,6.0,0.127,0.124
12.34,6.0,0.127,0.124
12.35,6.0,0.127,0.124
12.36,6.0,0.127,0.124
12.37,6.0,0.127,0.124
12.38,6.0,0.127,0.124
12.39,6.0,0.127,0.124
12.4,6.0,0.127,0.124
12.41,6.0,0.127,0.124
12.42,6.0,0.127,0.124
12.43,6.0,0.127,0.124
12.44,6.0,0.127,0.124
12.45,6.0,0.127,0.124
12.46,6.0,0.127,0.124
12.47,6.0,0.127,0.124
12.48,6.0,0.127,0.124
12.49,6.0,0.127,0.124
12.5,6.0,0.127,0.124
12.51,6.0,0.127,0.124
12.52,6.0,0.127,0.124
12.53,6.0,0.127,0.124
12.54,6.0,0.127,0.124
12.55,6.0,0.127,0.124
12.56,6.0,0.127,0.124
12.57,6.0,0.127,0.124
12.58,6.0,0.127,0.124
12.59,6.0,0.127,0.124
12.6,6.0,0.127,0.124
12.61,6.0,0.127,0.124
12.62,6.0,0.127,0.124
12.63,6.0,0.127,0.124
12.64,6.0,0.127,0.124
12.65,6.0,0.127,0.124
12.66,6.0,0.127,0.124
12.67,6.0,0.127,0.124
12.68,6.0,0.127,0.124
12.69,6.0,0.127,0.124
12.7,6.0,0.127,0.124
12.71,6.0,0.127,0.123
12.72,6.0,0.127,0.123
12.73,6.0,0.127,0.123
12.74,6.0,0.126,0.123
12.75,6.0,0.126,0.123
12.76,6.0,0.126,0.123
12.77,6.0,0.126,0.123
12.78,6.0,0.126,0.123
12.79,6.0,0.126,0.123
12.8,6.0,0.126,0.123
12.81,6.0,0.126,0.123
12.82,6.0,0.126,0.123
12.83,6.0,0.126,0.123
12.84,6.0,0.126,0.123
12.85,6.0,0.126,0.123
12.86,6.0,0.126,0.123
12.87,6.0,0.126,0.123
12.88,6.0,0.126,0.123
12.89,6.0,0.126,0.123
12.9,6.0,0.126,0.123
12.91,6.0,0.126,0.123
12.92,6.0,0.126,0.123
12.93,6.0,0.126,0.123
12.94,6.0,0.126,0.123
12.95,6.0,0.126,0.123
12.96,6.0,0.126,0.123
12.97,6.0,0.126,0.123
12.98,6.0,0.126,0.123
12.99,6.0,0.126,0.123
13.0,6.0,0.126,0.123
13.01,6.0,0.126,0.123
13.02,6.0,0.126,0.123
13.03,6.0,0.126,0.123
13.04,6.0,0.126,0.123
13.05,6.0,0.126,0.123
13.06,6.0,0.126,0.123
13.07,6.0,0.126,0.123
13.08,6.0,0.126,0.123
13.09,6.0,0.126,0.123
13.1,6.0,0.126,0.123
13.11,6.0,0.126,0.123
13.12,6.0,0.126,0.123
13.13,6.0,0.126,0.123
13.14,6.0,0.126,0.123
13.15,6.0,0.126,0.123
13.16,6.0,0.126,0.123
13.17,6.0,0.126,0.123
13.18,6.0,0.126,0.123
13.19,6.0,0.126,0.123
13.2,6.0,0.126,0.123
13.21,6.0,0.126,0.123
13.22,6.0,0.126,0.123
13.23,6.0,0.126,0.123
13.24,6.0,0.126,0.123
13.25,6.0,0.126,0.123
13.26,6.0,0.126,0.123
13.27,6.0,0.126,0.123
13.28,6.0,0.126,0.123
13.29,6.0,0.126,0.123
13.3,6.0,0.126,0.123
13.31,6.0,0.126,0.123
13.32,6.0,0.126,0.123
13.33,6.0,0.126,0.123
13.34,6.0,0.126,0.123
13.35,6.0,0.126,0.123
13.36,6.0,0.126,0.123
13.37,6.0,0.126,0.123
13.38,6.0,0.126,0.123
13.39,6.0,0.126,0.123
13.4,6.0,0.126,0.123
13.41,6.0,0.126,0.123
13.42,6.0,0.126,0.123
13.43,6.0,0.126,0.123
13.44,6.0,0.126,0.123
13.45,6.0,0.126,0.123
13.46,6.0,0.126,0.123
13.47,6.0,0.126,0.123
13.48,6.0,0.126,0.123
13.49,6.0,0.125,0.123
13.5,6.0,0.125,0.123
13.51,6.0,0.125,0.123
13.52,6.0,0.125,0.123
13.53,6.0,0.125,0.123
13.54,6.0,0.125,0.123
13.55,6.0,0.125,0.123
13.56,6.0,0.125,0.123
13.57,6.0,0.125,0.123
13.58,6.0,0.125,0.123
13.59,6.0,0.125,0.123
13.6,6.0,0.125,0.123
13.61,6.0,0.125,0.123
13.62,6.0,0.125,0.123
13.63,6.0,0.125,0.123
13.64,6.0,0.125,0.123
13.65,6.0,0.125,0.123
13.66,6.0,0.125,0.123
13.67,6.0,0.125,0.123
13.68,6.0,0.125,0.123
13.69,6.0,0.125,0.123
13.7,6.0,0.125,0.123
13.71,6.0,0.125,0.123
13.72,6.0,0.125,0.123
13.73,6.0,0.125,0.123
13.74,6.0,0.125,0.123
13.75,6.0,0.125,0.123
13.76,6.0,0.125,0.123
13.77,6.0,0.125,0.123
13.78,6.0,0.125,0.123
13.79,6.0,0.125,0.123
13.8,6.0,0.125,0.123
13.81,6.0,0.125,0.123
13.82,6.0,0.125,0.122
13.83,6.0,0.125,0.122
13.84,6.0,0.125,0.122
13.85,6.0,0.125,0.122
13.86,6.0,0.125,0.122
13.87,6.0,0.125,0.122
13.88,6.0,0.125,0.122
13.89,6.0,0.125,0.122
13.9,6.0,0.125,0.122
13.91,6.0,0.125,0.122
13.92,6.0,0.125,0.122
13.93,6.0,0.125,0.122
13.94,6.0,0.125,0.122
13.95,6.0,0.125,0.122
13.96,6.0,0.125,0.122
13.97,6.0,0.125,0.122
13.98,6.0,0.125,0.122
13.99,6.0,0.125,0.122
14.0,6.0,0.125,0.122
14.01,6.0,0.125,0.122
14.02,6.0,0.125,0.122
14.03,6.0,0.125,0.122
14.04,6.0,0.125,0.122
14.05,6.0,0.125,0.122
14.06,6.0,0.125,0.122
14.07,6.0,0.125,0.122
14.08,6.0,0.125,0.122
14.09,6.0,0.125,0.122
14.1,6.0,0.125,0.122
14.11,6.0,0.125,0.122
14.12,6.0,0.125,0.122
14.13,6.0,0.125,0.122
14.14,6.0,0.125,0.122
14.15,6.0,0.125,0.122
14.16,6.0,0.125,0.122
14.17,6.0,0.125,0.122
14.18,6.0,0.125,0.122
14.19,6.0,0.125,0.122
14.2,6.0,0.125,0.122
14.21,6.0,0.125,0.122
14.22,6.0,0.125,0.122
14.23,6.0,0.125,0.122
14.24,6.0,0.125,0.122
14.25,6.0,0.125,0.122
14.26,6.0,0.125,0.122
14.27,6.0,0.125,0.122
14.28,6.0,0.125,0.122
14.29,6.0,0.125,0.122
14.3,6.0,0.125,0.122
14.31,6.0,0.125,0.122
14.32,6.0,0.125,0.122
14.33,6.0,0.125,0.122
14.34,6.0,0.125,0.122
14.35,6.0,0.125,0.122
14.36,6.0,0.124,0.122
14.37,6.0,0.124,0.122
14.38,6.0,0.124,0.122
14.39,6.0,0.124,0.122
14.4,6.0,0.124,0.122
14.41,6.0,0.124,0.122
14.42,6.0,0.124,0.122
14.43,6.0,0.124,0.122
14.44,6.0,0.124,0.122
14.45,6.0,0.124,0.122
14.46,6.0,0.124,0.122
14.47,6.0,0.124,0.122
14.48,6.0,0.124,0.122
14.49,6.0,0.124,0.122
14.5,6.0,0.124,0.122
14.51,6.0,0.124,0.122
14.52,6.0,0.124,0.122
14.53,6.0,0.124,0.122
14.54,6.0,0.124,0.122
14.55,6.0,0.124,0.122
14.56,6.0,0.124,0.122
14.57,6.0,0.124,0.122
14.58,6.0,0.124,0.122
14.59,6.0,0.124,0.122
14.6,6.0,0.124,0.122
14.61,6.0,0.124,0.122
14.62,6.0,0.124,0.122
14.63,6.0,0.124,0.122
14.64,6.0,0.124,0.122
14.65,6.0,0.124,0.122
14.66,6.0,0.124,0.122
14.67,6.0,0.124,0.122
14.68,6.0,0.124,0.122
14.69,6.0,0.124,0.122
14.7,6.0,0.124,0.122
14.71,6.0,0.124,0.122
14.72,6.0,0.124,0.122
14.73,6.0,0.124,0.122
14.74,6.0,0.124,0.122
14.75,6.0,0.124,0.122
14.76,6.0,0.124,0.122
14.77,6.0,0.124,0.122
14.78,6.0,0.124,0.122
14.79,6.0,0.124,0.122
14.8,6.0,0.124,0.122
14.81,6.0,0.124,0.122
14.82,6.0,0.124,0.122
14.83,6.0,0.124,0.122
14.84,6.0,0.124,0.122
14.85,6.0,0.124,0.122
14.86,6.0,0.124,0.122
14.87,6.0,0.124,0.122
14.88,6.0,0.124,0.122
14.89,6.0,0.124,0.122
14.9,6.0,0.124,0.122
14.91,6.0,0.124,0.122
14.92,6.0,0.124,0.122
14.93,6.0,0.124,0.122
14.94,6.0,0.124,0.122
14.95,6.0,0.124,0.122
14.96,6.0,0.124,0.122
14.97,6.0,0.124,0.122
14.98,6.0,0.124,0.122
14.99,6.0,0.124,0.122
15.0,6.0,0.124,0.122
15.01,6.0,0.124,0.122
15.02,6.0,0.124,0.122
15.03,6.0,0.124,0.122
15.04,6.0,0.124,0.122
15.05,6.0,0.124,0.122
15.06,6.0,0.124,0.122
15.07,6.0,0.124,0.122
15.08,6.0,0.124,0.122
15.09,6.0,0.124,0.122
15.1,6.0,0.124,0.122
15.11,6.0,0.124,0.122
15.12,6.0,0.124,0.122
15.13,6.0,0.124,0.122
15.14,6.0,0.124,0.122
15.15,6.0,0.124,0.122
15.16,6.0,0.124,0.122
15.17,6.0,0.124,0.122
15.18,6.0,0.124,0.122
15.19,6.0,0.124,0.122
15.2,6.0,0.124,0.122
15.21,6.0,0.124,0.122
15.22,6.0,0.124,0.122
15.23,6.0,0.124,0.121
15.24,6.0,0.124,0.121
15.25,6.0,0.124,0.121
15.26,6.0,0.124,0.121
15.27,6.0,0.124,0.121
15.28,6.0,0.124,0.121
15.29,6.0,0.124,0.121
15.3,6.0,0.124,0.121
15.31,6.0,0.124,0.121
15.32,6.0,0.124,0.121
15.33,6.0,0.124,0.121
15.34,6.0,0.124,0.121
15.35,6.0,0.124,0.121
15.36,6.0,0.124,0.121
15.37,6.0,0.124,0.121
15.38,6.0,0.124,0.121
15.39,6.0,0.124,0.121
15.4,6.0,0.124,0.121
15.41,6.0,0.123,0.121
15.42,6.0,0.123,0.121
15.43,6.0,0.123,0.121
15.44,6.0,0.123,0.121
15.45,6.0,0.123,0.121
15.46,6.0,0.123,0.121
15.47,6.0,0.123,0.121
15.48,6.0,0.123,0.121
15.49,6.0,0.123,0.121
15.5,6.0,0.123,0.121
15.51,6.0,0.123,0.121
15.52,6.0,0.123,0.121
15.53,6.0,0.123,0.121
15.54,6.0,0.123,0.121
15.55,6.0,0.123,0.121
15.56,6.0,0.123,0.121
15.57,6.0,0.123,0.121
15.58,6.0,0.123,0.121
15.59,6.0,0.123,0.121
15.6,6.0,0.123,0.121
15.61,6.0,0.123,0.121
15.62,6.0,0.123,0.121
15.63,6.0,0.123,0.121
15.64,6.0,0.123,0.121
15.65,6.0,0.123,0.121
15.66,6.0,0.123,0.121
15.67,6.0,0.123,0.121
15.68,6.0,0.123,0.121
15.69,6.0,0.123,0.121
15.7,6.0,0.123,0.121
15.71,6.0,0.123,0.121
15.72,6.0,0.123,0.121
15.73,6.0,0.123,0.121
15.74,6.0,0.123,0.121
15.75,6.0,0.123,0.121
15.76,6.0,0.123,0.121
15.77,6.0,0.123,0.121
15.78,6.0,0.123,0.121
15.79,6.0,0.123,0.121
15.8,6.0,0.123,0.121
15.81,6.0,0.123,0.121
15.82,6.0,0.123,0.121
15.83,6.0,0.123,0.121
15.84,6.0,0.123,0.121
15.85,6.0,0.123,0.121
15.86,6.0,0.123,0.121
15.87,6.0,0.123,0.121
15.88,6.0,0.123,0.121
15.89,6.0,0.123,0.121
15.9,6.0,0.123,0.121
15.91,6.0,0.123,0.121
15.92,6.0,0.123,0.121
15.93,6.0,0.123,0.121
15.94,6.0,0.123,0.121
15.95,6.0,0.123,0.121
15.96,6.0,0.123,0.121
15.97,6.0,0.123,0.121
15.98,6.0,0.123,0.121
15.99,6.0,0.123,0.121
16.0,6.0,0.123,0.121
16.01,6.0,0.123,0.121
16.02,6.0,0.123,0.121
16.03,6.0,0.123,0.121
16.04,6.0,0.123,0.121
16.05,6.0,0.123,0.121
16.06,6.0,0.123,0.121
16.07,6.0,0.123,0.121
16.08,6.0,0.123,0.121
16.09,6.0,0.123,0.121
16.1,6.0,0.123,0.121
16.11,6.0,0.123,0.121
16.12,6.0,0.123,0.121
16.13,6.0,0.123,0.121
16.14,6.0,0.123,0.121
16.15,6.0,0.123,0.121
16.16,6.0,0.123,0.121
16.17,6.0,0.123,0.121
16.18,6.0,0.123,0.121
16.19,6.0,0.123,0.121
16.2,6.0,0.123,0.121
16.21,6.0,0.123,0.121
16.22,6.0,0.123,0.121
16.23,6.0,0.123,0.121
16.24,6.0,0.123,0.121
16.25,6.0,0.123,0.121
16.26,6.0,0.123,0.121
16.27,6.0,0.123,0.121
16.28,6.0,0.123,0.121
16.29,6.0,0.123,0.121
16.3,6.0,0.123,0.121
16.31,6.0,0.123,0.121
16.32,6.0,0.123,0.121
16.33,6.0,0.123,0.121
16.34,6.0,0.123,0.121
16.35,6.0,0.123,0.121
16.36,6.0,0.123,0.121
16.37,6.0,0.123,0.121
16.38,6.0,0.123,0.121
16.39,6.0,0.123,0.121
16.4,6.0,0.123,0.121
16.41,6.0,0.123,0.121
16.42,6.0,0.123,0.121
16.43,6.0,0.123,0.121
16.44,6.0,0.123,0.121
16.45,6.0,0.123,0.121
16.46,6.0,0.123,0.121
16.47,6.0,0.123,0.121
16.48,6.0,0.123,0.121
16.49,6.0,0.123,0.121
16.5,6.0,0.123,0.121
16.51,6.0,0.123,0.121
16.52,6.0,0.123,0.121
16.53,6.0,0.123,0.121
16.54,6.0,0.123,0.121
16.55,6.0,0.123,0.121
16.56,6.0,0.123,0.121
16.57,6.0,0.123,0.121
16.58,6.0,0.123,0.121
16.59,6.0,0.123,0.121
16.6,6.0,0.123,0.121
16.61,6.0,0.123,0.121
16.62,6.0,0.123,0.121
16.63,6.0,0.123,0.121
16.64,6.0,0.123,0.121
16.65,6.0,0.123,0.121
16.66,6.0,0.123,0.121
16.67,6.0,0.123,0.121
16.68,6.0,0.123,0.121
16.69,6.0,0.122,0.121
16.7,6.0,0.122,0.121
16.71,6.0,0.122,0.121
16.72,6.0,0.122,0.121
16.73,6.0,0.122,0.121
16.74,6.0,0.122,0.121
16.75,6.0,0.122,0.121
16.76,6.0,0.122,0.121
16.77,6.0,0.122,0.121
16.78,6.0,0.122,0.121
16.79,6.0,0.122,0.121
16.8,6.0,0.122,0.121
16.81,6.0,0.122,0.121
16.82,6.0,0.122,0.121
16.83,6.0,0.122,0.121
16.84,6.0,0.122,0.121
16.85,6.0,0.122,0.121
16.86,6.0,0.122,0.121
16.87,6.0,0.122,0.121
16.88,6.0,0.122,0.121
16.89,6.0,0.122,0.121
16.9,6.0,0.122,0.121
16.91,6.0,0.122,0.121
16.92,6.0,0.122,0.121
16.93,6.0,0.122,0.121
16.94,6.0,0.122,0.121
16.95,6.0,0.122,0.121
16.96,6.0,0.122,0.121
16.97,6.0,0.122,0.121
16.98,6.0,0.122,0.121
16.99,6.0,0.122,0.121
17.0,6.0,0.122,0.121
17.01,6.0,0.122,0.121
17.02,6.0,0.122,0.121
17.03,6.0,0.122,0.121
17.04,6.0,0.122,0.121
17.05,6.0,0.122,0.121
17.06,6.0,0.122,0.121
17.07,6.0,0.122,0.121
17.08,6.0,0.122,0.12
17.09,6.0,0.122,0.12
17.1,6.0,0.122,0.12
17.11,6.0,0.122,0.12
17.12,6.0,0.122,0.12
17.13,6.0,0.122,0.12
17.14,6.0,0.122,0.12
17.15,6.0,0.122,0.12
17.16,6.0,0.122,0.12
17.17,6.0,0.122,0.12
17.18,6.0,0.122,0.12
17.19,6.0,0.122,0.12
17.2,6.0,0.122,0.12
17.21,6.0,0.122,0.12
17.22,6.0,0.122,0.12
17.23,6.0,0.122,0.12
17.24,6.0,0.122,0.12
17.25,6.0,0.122,0.12
17.26,6.0,0.122,0.12
17.27,6.0,0.122,0.12
17.28,6.0,0.122,0.12
17.29,6.0,0.122,0.12
17.3,6.0,0.122,0.12
17.31,6.0,0.122,0.12
17.32,6.0,0.122,0.12
17.33,6.0,0.122,0.12
17.34,6.0,0.122,0.12
17.35,6.0,0.122,0.12
17.36,6.0,0.122,0.12
17.37,6.0,0.122,0.12
17.38,6.0,0.122,0.12
17.39,6.0,0.122,0.12
17.4,6.0,0.122,0.12
17.41,6.0,0.122,0.12
17.42,6.0,0.122,0.12
17.43,6.0,0.122,0.12
17.44,6.0,0.122,0.12
17.45,6.0,0.122,0.12
17.46,6.0,0.122,0.12
17.47,6.0,0.122,0.12
17.48,6.0,0.122,0.12
17.49,6.0,0.122,0.12
17.5,6.0,0.122,0.12
17.51,6.0,0.122,0.12
17.52,6.0,0.122,0.12
17.53,6.0,0.122,0.12
17.54,6.0,0.122,0.12
17.55,6.0,0.122,0.12
17.56,6.0,0.122,0.12
17.57,6.0,0.122,0.12
17.58,6.0,0.122,0.12
17.59,6.0,0.122,0.12
17.6,6.0,0.122,0.12
17.61,6.0,0.122,0.12
17.62,6.0,0.122,0.12
17.63,6.0,0.122,0.12
17.64,6.0,0.122,0.12
17.65,6.0,0.122,0.12
17.66,6.0,0.122,0.12
17.67,6.0,0.122,0.12
17.68,6.0,0.122,0.12
17.69,6.0,0.122,0.12
17.7,6.0,0.122,0.12
17.71,6.0,0.122,0.12
17.72,6.0,0.122,0.12
17.73,6.0,0.122,0.12
17.74,6.0,0.122,0.12
17.75,6.0,0.122,0.12
17.76,6.0,0.122,0.12
17.77,6.0,0.122,0.12
17.78,6.0,0.122,0.12
17.79,6.0,0.122,0.12
17.8,6.0,0.122,0.12
17.81,6.0,0.122,0.12
17.82,6.0,0.122,0.12
17.83,6.0,0.122,0.12
17.84,6.0,0.122,0.12
17.85,6.0,0.122,0.12
17.86,6.0,0.122,0.12
17.87,6.0,0.122,0.12
17.88,6.0,0.122,0.12
17.89,6.0,0.122,0.12
17.9,6.0,0.122,0.12
17.91,6.0,0.122,0.12
17.92,6.0,0.122,0.12
17.93,6.0,0.122,0.12
17.94,6.0,0.122,0.12
17.95,6.0,0.122,0.12
17.96,6.0,0.122,0.12
17.97,6.0,0.122,0.12
17.98,6.0,0.122,0.12
